cutoff_mode,dataset,replicate,prime_cutoff,feature_id,track_id,tau,value,prominence,width,curvature,refinement_ok,refinement
hard,real,0,101,peak_11,20,17.50089897322791,-1.2800438826289966,0.557106898656127,0.556267719665587,-8.861534203634196,True,derivative_root
hard,real,0,101,peak_12,12,18.876983397589225,-1.0303934524975438,0.276715658475684,0.336858989123769,-11.48888580882336,True,derivative_root
hard,real,0,101,peak_13,6,21.095585565993098,3.720725824249748,5.794997345808161,1.4203581623962862,-16.199507494547156,True,derivative_root
hard,real,0,101,peak_14,21,22.7539070848686,-0.20151819823351194,0.7555162117182098,0.7037280454447711,-6.697127124045855,True,derivative_root
hard,real,0,101,peak_15,7,25.045500211006004,3.4795360164335496,4.650424476765173,1.1126360358550187,-20.059682002675803,True,derivative_root
hard,real,0,101,peak_16,25,26.62016187440289,-1.149428691351165,0.5770242313012242,0.5075453123805914,-10.177294833052793,True,derivative_root
hard,real,0,101,peak_17,13,28.27354248995706,-1.5494074755074387,0.36444190993471537,0.393079836573105,-11.332409067134076,True,derivative_root
hard,real,0,101,peak_18,8,30.511611716247412,3.7362362563478864,5.942740011358808,1.308508577570217,-25.32673467460846,True,derivative_root
hard,real,0,101,peak_19,14,32.904684328465926,3.030464265231714,3.4061705544016037,1.2170296612240634,-7.232025896265723,True,derivative_root
hard,real,0,101,peak_20,22,34.701764930901476,-1.1104010740865315,0.669117473519186,0.4018299829533817,-18.067431837284275,True,derivative_root
hard,real,0,151,peak_1,1,0.8383782904874155,5.324023516767332,7.650040769037074,0.5939620344936868,-98.26823999725453,True,derivative_root
hard,real,0,151,peak_2,17,2.1423594584230425,3.367914069305251,4.63988624587441,0.6721945364043975,-50.66175796787317,True,derivative_root
hard,real,0,151,peak_3,23,3.410681869280045,2.4706623760682773,2.8334089191715877,0.6608772332711234,-31.966992898980394,True,derivative_root
hard,real,0,151,peak_4,18,4.660016722604214,1.7774637112670884,1.9713080038358264,0.598849935955247,-27.22887465754522,True,derivative_root
hard,real,0,151,peak_5,27,5.90964184879654,1.0692159477067127,1.4880991498137754,0.5894354978544037,-20.413451234130875,True,derivative_root
hard,real,0,151,peak_6,10,7.118098264531336,0.5321178456706491,1.3623389451600372,0.5568301882895028,-21.859997082228944,True,derivative_root
hard,real,0,151,peak_7,28,8.38260072508455,-0.042134497568025384,1.0073188309553547,0.5701196789404633,-15.191363569981167,True,derivative_root
hard,real,0,151,peak_8,24,9.634911389762934,-0.38632353241935324,0.8825059002757094,0.6052116067674262,-12.096724503336151,True,derivative_root
hard,real,0,151,peak_9,29,10.96837776510907,-0.5269759151306869,0.42866160044389845,0.5806845183334289,-6.095589493493204,True,derivative_root
hard,real,0,151,peak_10,19,12.46070195299979,0.1464556889089751,0.28240578757307977,0.3731699858773098,-9.633374255758628,True,derivative_root
hard,real,0,151,peak_11,5,14.234901264273082,4.660110493826349,6.688858122015098,1.431196049875618,-22.89593269792705,True,derivative_root
hard,real,0,151,peak_12,30,15.684954684055558,-0.1071510815224459,0.2011427387714908,0.3419285236849362,-8.090686511173542,True,derivative_root
hard,real,0,151,peak_13,20,17.032029460634877,-1.219172309840158,0.3654694243888623,0.5296198364604948,-6.5737258430961525,True,derivative_root
hard,real,0,151,peak_14,31,18.376729620097272,-1.3271526855649032,0.46297589256276694,0.576484933012486,-6.481251597776861,True,derivative_root
hard,real,0,151,peak_15,32,19.664991369554738,-0.2462333794331177,0.5767486600670251,0.381915818391326,-18.1969604080151,True,derivative_root
hard,real,0,151,peak_16,6,20.989348029779126,4.348952617885837,6.373975642020751,1.1233738372028057,-31.843461420390508,True,derivative_root
hard,real,0,151,peak_17,21,22.312990351174644,-0.1144874290707555,0.14759106159419527,0.2517209685751567,-10.622482662253526,True,derivative_root
hard,real,0,151,peak_18,7,24.963374308054032,3.980359928719311,4.985331750193428,0.9135333954557296,-32.4635573040218,True,derivative_root
hard,real,0,151,peak_19,33,27.485905317115677,-1.8425249031845736,0.3030549973276788,0.4468800173337741,-7.208649021430632,True,derivative_root
hard,real,0,151,peak_20,8,30.434001411330396,3.9849891436525255,6.2118198066890455,1.17106918747661,-32.101476108026624,True,derivative_root
hard,real,0,151,peak_21,14,32.914562707667436,3.5976646379154897,3.5241401711001092,0.8988274883217742,-21.286475617119937,True,derivative_root
